ID,Size Input,Knuth's BST,Bisection heuristic BST,Perfectly Balanced BST
278,278,9366765,9646884,10175671
279,279,9583594,9757814,10239823
280,280,9238912,9530748,9926391
281,281,9598397,9944314,10355183
282,282,9306391,9573466,9993629
283,283,9246052,9400070,10086454
284,284,9309965,9583157,9951148
285,285,8768884,8955157,9545016
286,286,9642283,9979834,10402172
287,287,9295904,9572972,10216946
288,288,9215406,9496352,10065163
289,289,9452970,9625635,10187079
290,290,9769710,10033929,10597572
291,291,10261496,10572127,10963349
292,292,9977246,10324735,10803012
293,293,10209635,10487244,11017500
294,294,10156578,10477606,10976778
295,295,10007277,10365413,10795625
296,296,9539719,9904297,10404909
297,297,9869875,10173220,10754216
298,298,10015924,10366524,10786016
299,299,10063008,10265570,10824041
300,300,9927817,10187845,10760565
301,301,9374583,9679597,10252574
302,302,10497703,10892988,11334070
303,303,10880391,11175282,11752563
304,304,9655953,9912841,10507770
305,305,10680672,10955624,11367712
306,306,10296389,10532579,11345434
307,307,9992898,10337690,10803053
308,308,10549555,10802616,11536978
309,309,10278209,10542234,11232652
310,310,9843219,10149063,10715813
311,311,10378751,10664512,11335571
312,312,11121921,11431237,11929344
313,313,10722929,11057124,11671659
314,314,10115186,10371102,11073037
315,315,10675002,10954346,11548908
316,316,10202952,10523258,11066760
317,317,10261408,10576936,11110091
318,318,10764229,11136505,11666256
319,319,10074057,10418216,10919977
320,320,10566136,10865251,11504216
321,321,11384049,11705661,12288464
322,322,10740923,11083442,11675023
323,323,11327686,11689447,12227414
324,324,10698966,11031434,11585496
325,325,11621218,11954081,12584697
326,326,11266263,11633766,12280881
327,327,11407728,11757108,12437173
328,328,11027886,11316798,11973687
329,329,11841213,12166530,12754348
330,330,11631143,11952710,12700229
331,331,12031011,12268940,12832284
332,332,11580392,11921783,12603042
333,333,11045438,11347280,11920493
334,334,11225344,11598001,12174172
335,335,11709785,11975547,12650446
336,336,12000007,12264932,12912415
337,337,11969356,12369468,12768838
338,338,11300059,11653075,12296385
339,339,11191562,11452972,12141904
340,340,11866415,12131370,12876775
341,341,11952482,12339752,12976405
342,342,11674198,11996114,12638045
343,343,12474237,12861562,13469551
344,344,12601596,12967985,13597399
345,345,12080124,12414687,13031809
346,346,11621287,12013343,12590616
347,347,11966490,12213355,13110564
348,348,13013822,13329568,14000941
349,349,11900775,12205454,13001477
350,350,11742343,12055991,12738605
351,351,11317151,11647432,12243566
352,352,11912589,12385623,12814360
353,353,12341637,12617780,13276524
354,354,12601276,12833594,13577891
355,355,12592125,12914235,13592501
356,356,12550756,12924897,13561707
357,357,12938395,13261967,14147740
358,358,12026230,12368530,13270311
359,359,13463303,13868749,14450288
360,360,12753182,12991008,13730723
361,361,12261007,12645385,13317778
362,362,13070637,13418719,14069463
363,363,13095044,13400980,14082230
364,364,12969332,13308880,14050580
365,365,12326827,12704720,13415376
366,366,13075560,13421443,14254965
367,367,12629982,12984072,13857278
368,368,13123315,13598352,14069273
369,369,12953501,13237128,13915795
370,370,12499934,12879704,13706608
371,371,12144431,12589700,13117820
372,372,12890755,13354551,13882900
373,373,12778070,13120434,13863566
374,374,13207651,13694334,14347582
375,375,12955054,13270199,14008419
376,376,12666119,13100113,13840468
377,377,13662388,14097234,14816697
378,378,14095886,14487356,15150091
379,379,13593074,14075770,14712096
380,380,13707051,14059034,14762679
381,381,13776192,14113978,14888323
382,382,13046913,13411747,14221296
383,383,13201906,13601280,14384076
384,384,14183010,14551769,15217527
385,385,13330099,13643218,14372533
386,386,14388994,14801686,15552258
387,387,12801898,13191896,13984382
388,388,12941794,13291824,14077641
389,389,13979112,14319535,15166507
390,390,13418142,13770769,14610071
391,391,13644627,13976644,14798237
392,392,13905147,14246384,14916515
393,393,14529060,14890673,15595725
394,394,13648418,13995083,14695449
395,395,13977710,14262169,14992620
396,396,14196079,14579031,15243070
397,397,14145544,14465989,15278410
398,398,13749634,14185025,14857146
399,399,13877062,14302694,14972589
400,400,13821691,14263752,14916368
401,401,14672435,15067624,15762130
402,402,14296907,14580009,15459055
403,403,14333481,14773933,15482863
404,404,14756161,15116377,15829776
405,405,14659724,15018817,15764983
406,406,14606655,14966789,15841951
407,407,14838421,15251423,15989806
408,408,14389150,14838570,15588590
409,409,14968429,15294506,16323250
410,410,14519379,14969908,15749216
411,411,14825041,15151929,15966000
412,412,14543115,14987225,15809909
413,413,15574945,15932470,16708332
414,414,14429967,14796717,15557287
415,415,14613241,15086887,15738365
416,416,14492699,14975912,15647260
417,417,14849180,15166450,16173660
418,418,14913506,15280018,15967188
419,419,14853831,15254746,15946407
420,420,15190791,15601549,16538468
421,421,16409395,16889985,17524540
422,422,15020386,15452706,16240150
423,423,14887249,15345474,16075721
424,424,15265284,15725845,16457447
425,425,15995230,16393501,17211117
426,426,15280415,15612159,16341459
427,427,15807278,16218520,17115859
428,428,15309401,15710047,16509501
429,429,15114503,15602880,16206609
430,430,15426350,15818548,16690737
431,431,15328419,15695717,16635038
432,432,15972889,16330866,17119309
433,433,16546784,16840228,17767127
434,434,14937459,15223992,16237867
435,435,15382248,15804772,16446406
436,436,15017130,15464126,16161863
437,437,16413844,16806651,17761436
438,438,15814849,16210087,17091363
439,439,15066912,15522375,16191456
440,440,16472145,16813794,17744739
441,441,16286498,16772628,17431712
442,442,16575587,17039245,17663912
443,443,16950452,17311280,18154799
444,444,16214910,16647429,17393048
445,445,16811405,17220991,18163987
446,446,16337237,16668242,17431194
447,447,15783585,16368054,17088980
448,448,16858229,17244066,18140993
449,449,16531104,16919795,17733313
450,450,16570744,17084481,17793172
