ID,Size Input,Knuth's BST,Bisection heuristic BST,Perfectly Balanced BST
863,863,281172654,294368893,386439603
864,864,319441823,333519235,431664402
865,865,305465951,315688662,413543688
866,866,277459012,289638769,373808604
867,867,287054669,295611585,388399108
868,868,310910424,320249892,420996412
869,869,310915469,318922897,417669594
870,870,321838481,330720765,431156227
871,871,309089596,318523522,419189979
872,872,301996734,311381828,405530251
873,873,303775360,311920910,408357409
874,874,292997737,303076792,399330573
875,875,321060241,332108048,430996380
876,876,299867159,312723684,408094817
877,877,287636461,299070380,389130662
878,878,312379335,323012622,421586613
879,879,312488334,325256734,420878475
880,880,299209828,314853516,409056669
881,881,292469999,306263279,399362282
882,882,314850080,328153103,427806639
883,883,319824764,331963108,432358499
884,884,322258716,340733277,436847020
885,885,311782292,326137016,422296868
886,886,334284073,347702623,451922928
887,887,296295042,308779860,398784744
888,888,308632377,322657556,416648417
889,889,328510119,335869803,442451104
890,890,320270602,331916379,433773841
891,891,305503987,321038877,413562084
892,892,314821962,326526186,430656702
893,893,297509854,310368394,402054796
894,894,324865039,336401928,445713125
895,895,307658052,318136138,410101000
896,896,319206542,330196114,419353638
897,897,346056668,355654964,461578659
898,898,313166709,321566513,417775934
899,899,323026573,332615282,437288020
900,900,322023869,333682062,429236922
901,901,326945935,337161805,435692023
902,902,319895362,331690400,429550507
903,903,322717628,337588112,433582262
904,904,344867009,355348212,463848738
905,905,316699103,329537509,422478093
906,906,319942417,326930309,437068330
907,907,342554461,354630800,461412824
908,908,313790555,328691499,422731905
909,909,299968750,310376500,405565596
910,910,306262937,315821815,412385598
911,911,317940043,329644365,430211754
912,912,324707710,340412614,433731752
913,913,324907055,339816491,436488678
914,914,329814308,338666698,447018207
915,915,334491152,348121391,452133358
916,916,349896191,363702117,469534889
917,917,342037892,359779016,460345603
918,918,325823528,338573140,437010119
919,919,311336668,320991867,415768905
920,920,339824501,351828939,453250878
921,921,326894617,337487066,439209003
922,922,335693546,349549584,445364966
923,923,314931559,327843522,429065100
924,924,331184385,338229268,450006603
925,925,321556722,331445308,430716917
926,926,348157544,362062109,465607253
927,927,325005386,332868677,435549129
928,928,344740245,362031895,460468376
929,929,341690715,356138815,463992969
930,930,320733376,330994819,431109034
931,931,337398161,354980187,453631323
932,932,347856443,358685741,468101251
933,933,332116841,340709618,446379630
934,934,322067219,332749504,434394215
935,935,338448296,351894857,454525792
936,936,336725430,345828213,458735927
937,937,327485191,343396570,440557862
938,938,351199455,365363157,472034156
939,939,323659490,338726091,441650909
940,940,320130905,331498987,429579013
941,941,356872581,367009749,476664172
942,942,349011429,365564622,469018773
943,943,327406498,342126803,441126722
944,944,345446025,359996694,462752143
945,945,335009566,347651226,446980762
946,946,326426213,344237620,438407459
947,947,328739011,342682063,439109299
948,948,331572788,344966008,447282043
949,949,341154055,355859977,453018453
950,950,351302158,369306326,469083850
951,951,312018607,324130140,425284656
952,952,358093901,371680868,478874331
953,953,321293552,330630892,431248689
954,954,341746338,352983255,450688997
955,955,362675384,374828661,489568197
956,956,328700381,341538366,444691108
957,957,363008874,373723019,486107012
958,958,335472109,352345273,457225846
959,959,315807984,329074049,423510906
960,960,340612308,352201114,453524581
961,961,359819283,372494427,482473498
962,962,318402368,328153272,427000280
963,963,347031683,362283753,464079336
964,964,367098966,379605734,490732287
965,965,361229987,374362649,483092181
966,966,331889448,347518990,453296377
967,967,338466933,354937131,455112627
968,968,337721429,350944077,458784667
969,969,355321470,367935118,476146583
970,970,362962465,377031274,488118740
971,971,346511935,359009435,463951995
972,972,323282488,340354781,430867614
973,973,340763757,355676248,458534430
974,974,312142108,324438904,421322407
975,975,317257355,329571980,428072048
976,976,345451634,353812224,468535729
977,977,367675904,382908245,492893142
978,978,369423695,381236274,497392725
979,979,362357419,374824813,483463698
980,980,336741401,348241062,454930223
981,981,358241345,372936786,481931429
982,982,363023035,381631389,483266881
983,983,342598933,358585850,467316586
984,984,357517807,371543363,478735246
985,985,352293405,369167273,470829013
986,986,348679892,364656912,464496239
987,987,347954967,365278387,464151361
988,988,341659675,355878205,456915472
989,989,370080334,383337096,493501911
990,990,361927899,372601970,486844753
991,991,352755922,371026810,468666780
992,992,370955904,385417021,493333586
993,993,364095027,376195028,492386627
994,994,378820050,391026562,511117113
995,995,375502547,391404114,500330747
996,996,365929939,384335560,491703038
997,997,340320110,357907757,457847996
998,998,369522727,382760928,494298036
999,999,354767622,370898859,473994701
1000,1000,351815345,367440604,473354467
104.2038376	142.6986769
